id;nombre;precio;numero_cajas;tipo;tamaño;color;descripcion;dimensiones;material;carga;frecuencia;potencia;tension
2093;SJÄLLAND;252800;2;living;;;;8x9x10;Madera;3.0;;;
2094;BUNSÖ;55200;1;living;;;;6x9x3;Organico;15.0;;;
2095;SJÄLLAND;220800;5;living;;;;6x9x1;Reciclado;40.0;;;
2096;ÄPPLARÖ;1476000;3;living;;;;7x4x2;Reciclado;45.0;;;
2097;DUVHOLMEN;12000;5;living;;;;10x5x10;Plastico;41.0;;;
2098;SOLLERÖN;368000;1;living;;;;2x10x8;Plastico;47.0;;;
2099;SJÄLLAND;284800;4;living;;;;2x2x2;Madera;5.0;;;
2100;HAVSTEN;3140000;1;living;;;;9x4x4;Madera;46.0;;;
2101;SOLLERÖN;1418400;4;living;;;;5x10x8;Plastico;31.0;;;
2102;SOLLERÖN;1929600;1;living;;;;6x9x8;Madera;13.0;;;
2103;FRÖSÖN;11520;1;living;;;;10x6x7;Plastico;5.0;;;
2104;KUDDARNA;23200;1;living;;;;10x9x6;Madera;4.0;;;
2105;DUVHOLMEN;39200;2;living;;;;5x10x2;Reciclado;22.0;;;
2106;SJÄLLAND;208000;5;living;;;;3x2x7;Reciclado;35.0;;;
2107;FRÖSÖN/DUVHOLMEN;70400;4;living;;;;4x1x2;Organico;13.0;;;
2108;SJÄLLAND;272000;5;living;;;;2x10x5;Madera;8.0;;;
2109;SJÄLLAND;1424000;4;living;;;;7x6x5;Reciclado;46.0;;;
2110;FREKVENS;495200;4;living;;;;4x1x4;Organico;16.0;;;
2111;SJÄLLAND;808000;2;living;;;;3x10x3;Plastico;16.0;;;
2112;FRÖSÖN;28000;2;living;;;;1x4x5;Organico;2.0;;;
2113;MAMMUT;47200;3;living;;;;3x3x4;Organico;16.0;;;
2114;MAMMUT;23200;4;living;;;;8x10x1;Plastico;46.0;;;
2115;HAVSTEN;860000;1;living;;;;6x3x8;Madera;41.0;;;
2116;HAVSTEN;2496000;4;living;;;;10x6x4;Reciclado;4.0;;;
2117;HAVSTEN;180000;4;living;;;;7x5x1;Plastico;18.0;;;
2118;SJÄLLAND;1340800;3;living;;;;4x7x10;Organico;38.0;;;
2119;KUDDARNA;39200;4;living;;;;6x8x10;Reciclado;20.0;;;
2120;SOLLERÖN;2265600;1;living;;;;2x8x3;Reciclado;49.0;;;
2121;DUVHOLMEN;24000;4;living;;;;3x5x1;Madera;49.0;;;
2122;HAVSTEN;1620000;3;living;;;;8x4x2;Organico;29.0;;;
2123;SJÄLLAND;2093120;2;living;;;;3x5x6;Organico;32.0;;;
2124;KUNGSHOLMEN;460000;2;living;;;;7x2x10;Organico;11.0;;;
2125;SOLLERÖN;997600;2;living;;;;2x5x1;Madera;7.0;;;
2126;HÅLLÖ;119200;3;living;;;;1x1x10;Madera;9.0;;;
2127;SJÄLLAND;284800;3;living;;;;4x9x9;Organico;17.0;;;
2128;HAVSTEN;308000;1;living;;;;9x7x2;Plastico;41.0;;;
2129;SOLLERÖN;396000;5;living;;;;2x10x10;Plastico;4.0;;;
2130;KUNGSÖ;88000;1;living;;;;10x2x2;Plastico;38.0;;;
2131;KUNGSÖ;119200;5;living;;;;1x4x7;Reciclado;24.0;;;
2132;MAMMUT;103200;3;living;;;;3x7x9;Plastico;5.0;;;
2133;MAMMUT;119200;3;living;;;;10x8x3;Madera;33.0;;;
2134;MAMMUT;47200;5;living;;;;1x7x3;Reciclado;34.0;;;
2135;TOSTERÖ;82400;3;living;;;;4x3x1;Reciclado;34.0;;;
2136;SJÄLLAND;540800;2;living;;;;3x8x8;Plastico;20.0;;;
2137;HÅLLÖ;60000;4;living;;;;3x4x8;Organico;1.0;;;
2138;FRÖSÖN;60000;1;living;;;;8x3x1;Plastico;10.0;;;
2139;KUDDARNA;39200;1;living;;;;4x1x10;Reciclado;3.0;;;
2140;HAVSTEN;100000;3;living;;;;5x1x7;Reciclado;13.0;;;
2141;SOLLERÖN;567200;4;living;;;;2x8x9;Madera;15.0;;;
2142;SOLLERÖN;3476000;3;living;;;;7x10x4;Organico;37.0;;;
2143;HAVSTEN;172000;2;living;;;;4x6x8;Organico;25.0;;;
2144;FRÖSÖN/DUVHOLMEN;47200;3;living;;;;5x1x5;Reciclado;34.0;;;
2145;HÅLLÖ;92000;3;living;;;;10x1x9;Organico;24.0;;;
2146;KUDDARNA;23200;4;living;;;;9x7x2;Reciclado;16.0;;;
2147;DUVHOLMEN;64000;2;living;;;;4x1x3;Madera;43.0;;;
2148;FRÖSÖN/DUVHOLMEN;116000;3;living;;;;4x7x8;Plastico;29.0;;;
2149;LÄCKÖ;119200;1;living;;;;10x2x9;Plastico;24.0;;;
2150;FRÖSÖN/DUVHOLMEN;56000;3;living;;;;6x7x10;Madera;33.0;;;
2151;KUDDARNA;31200;5;living;;;;8x1x2;Organico;8.0;;;
2152;SALTHOLMEN;100000;4;living;;;;5x10x6;Madera;49.0;;;
2153;MASTHOLMEN;583200;2;living;;;;5x2x8;Madera;47.0;;;
2154;DUVHOLMEN;60000;3;living;;;;10x9x5;Organico;22.0;;;
2155;SOLLERÖN;2235200;3;living;;;;3x6x2;Organico;14.0;;;
2156;SOLLERÖN;567200;2;living;;;;6x6x7;Plastico;39.0;;;
2157;SJÄLLAND;2481600;2;living;;;;3x2x1;Madera;49.0;;;
2158;HAVSTEN;316000;5;living;;;;1x8x10;Reciclado;44.0;;;
2159;MAMMUT;103200;1;living;;;;3x1x6;Reciclado;40.0;;;
2160;HAVSTEN;976000;3;living;;;;6x6x10;Plastico;38.0;;;
2161;HÅLLÖ;60000;1;living;;;;8x6x3;Madera;39.0;;;
2162;DUVHOLMEN;28000;2;living;;;;2x10x9;Organico;16.0;;;
2163;SOLLERÖN;2851200;1;living;;;;9x5x4;Organico;15.0;;;
2164;RÅSKOG;151200;3;dormitorio;Grande;Verde;Uno de los productos mas vendidos;;;;;;
2165;KALLAX;580000;1;dormitorio;Pequeño;Amarillo;Sin descripcion;;;;;;
2166;VIDGA;176000;3;dormitorio;Mediano;Azul;Uno de los productos mas vendidos;;;;;;
2167;KALLAX;396000;2;dormitorio;Mediano;Amarillo;Uno de los productos mas vendidos;;;;;;
2168;ELVARLI;352000;2;dormitorio;Mediano;Amarillo;Sin descripcion;;;;;;
2169;ELVARLI;1901600;1;dormitorio;Pequeño;Rojo;Sin descripcion;;;;;;
2170;KALLAX;716000;5;dormitorio;Pequeño;Azul;Sin descripcion;;;;;;
2171;KALLAX;596000;5;dormitorio;Pequeño;Amarillo;Uno de los productos mas vendidos;;;;;;
2172;ELVARLI;1917600;5;dormitorio;Pequeño;Rojo;Sin descripcion;;;;;;
2173;BEKANT;285600;3;dormitorio;Mediano;Verde;Uno de los productos mas vendidos;;;;;;
2174;KALLAX;1080000;5;dormitorio;Pequeño;Amarillo;Sin descripcion;;;;;;
2175;ELVARLI;984800;3;dormitorio;Grande;Rojo;Uno de los productos mas vendidos;;;;;;
2176;KALLAX;556000;2;dormitorio;Grande;Verde;Sin descripcion;;;;;;
2177;KALLAX;236000;3;living;;;;4x8x1;Madera;4.0;;;
2178;LIATORP;356000;3;living;;;;2x4x5;Madera;14.0;;;
2179;KALLAX;400000;4;living;;;;8x3x10;Reciclado;19.0;;;
2180;LISTERBY;396000;3;living;;;;9x4x7;Reciclado;25.0;;;
2181;LIATORP;1076000;1;living;;;;6x4x8;Organico;16.0;;;
2182;LIXHULT;280000;1;living;;;;9x9x7;Organico;43.0;;;
2183;BESTÅ;712000;1;living;;;;8x2x8;Organico;12.0;;;
2184;HEMNES;1116000;4;living;;;;1x5x3;Reciclado;3.0;;;
2185;MALSJÖ;1680000;5;living;;;;1x5x7;Reciclado;44.0;;;
2186;HAVSTA;396000;1;living;;;;8x10x3;Reciclado;18.0;;;
2187;EKET;496000;1;living;;;;5x7x1;Plastico;18.0;;;
2188;REGISSÖR;636800;1;living;;;;6x9x10;Organico;50.0;;;
2189;IKEA PS;340000;5;living;;;;2x1x3;Plastico;5.0;;;
2190;HAVSTA;556000;5;living;;;;3x9x8;Plastico;48.0;;;
2191;BESTÅ;1456000;3;living;;;;6x10x2;Organico;48.0;;;
2192;BESTÅ;1320000;4;living;;;;3x5x7;Organico;35.0;;;
2193;HAVSTA;1240000;2;living;;;;1x3x1;Organico;5.0;;;
2194;HAVSTA;1116000;2;living;;;;5x9x4;Organico;33.0;;;
2195;HAVSTA;796000;2;living;;;;6x2x1;Madera;11.0;;;
2196;HAVSTA;1560000;4;living;;;;4x10x3;Reciclado;10.0;;;
2197;BESTÅ;772000;4;living;;;;4x8x1;Madera;25.0;;;
2198;IDÅSEN;1196000;2;living;;;;3x10x6;Plastico;37.0;;;
2199;HAVSTA;1520000;5;living;;;;4x8x7;Madera;40.0;;;
2200;SÖDERHAMN;712000;4;living;;;;7x8x7;Reciclado;35.0;;;
2201;SÖDERHAMN;1040000;4;living;;;;5x4x9;Madera;50.0;;;
2202;STOCKSUND;796000;4;living;;;;8x8x9;Plastico;2.0;;;
2203;KIVIK;2396000;4;living;;;;10x6x5;Madera;29.0;;;
2204;KIVIK;1356000;4;living;;;;7x6x3;Reciclado;38.0;;;
2205;SÖDERHAMN;1036000;1;living;;;;2x9x10;Madera;18.0;;;
2206;KNOPPARP;276000;2;living;;;;8x4x8;Reciclado;15.0;;;
2207;ANGERSBY;596000;5;living;;;;8x2x8;Plastico;34.0;;;
2208;EKTORP;860000;1;living;;;;2x10x3;Plastico;8.0;;;
2209;EKTORP;1400000;1;living;;;;10x10x3;Plastico;30.0;;;
2210;SÖDERHAMN;3948000;3;living;;;;10x7x5;Organico;36.0;;;
2211;VIMLE;1120000;1;living;;;;1x6x4;Madera;9.0;;;
2212;SANDBACKEN;1061600;2;living;;;;4x3x1;Reciclado;48.0;;;
2213;FRIHETEN;1476800;1;living;;;;10x7x3;Reciclado;16.0;;;
2214;KLIPPAN;796000;1;living;;;;9x3x4;Organico;24.0;;;
2215;SANDARED;196000;5;living;;;;2x4x1;Madera;2.0;;;
2216;HAMMARN;319200;4;living;;;;6x7x10;Reciclado;11.0;;;
2217;SÖDERHAMN;2496000;4;living;;;;1x4x8;Reciclado;19.0;;;
2218;SANDBACKEN;940800;1;living;;;;4x8x1;Organico;47.0;;;
2219;GRÖNLID;3668000;4;living;;;;6x5x7;Plastico;14.0;;;
2220;STOCKSUND;2156000;1;living;;;;1x8x10;Reciclado;3.0;;;
2221;HÄSSELBY;1036000;3;living;;;;3x7x4;Madera;13.0;;;
2222;SÖDERHAMN;1596000;2;living;;;;7x8x2;Madera;9.0;;;
2223;EKTORP;2716000;4;living;;;;6x7x5;Madera;48.0;;;
2224;NORSBORG;2640000;1;living;;;;3x1x2;Reciclado;21.0;;;
2225;ALSEDA;156000;3;living;;;;9x6x7;Plastico;7.0;;;
2226;GAMLARP;2236000;4;living;;;;2x4x4;Madera;43.0;;;
2227;GRYTTBY;165200;1;living;;;;5x5x7;Madera;20.0;;;
2228;SÖDERHAMN;3352000;2;living;;;;5x8x2;Madera;25.0;;;
2229;BRÅTHULT;1021600;2;living;;;;5x3x7;Organico;26.0;;;
2230;FRIHETEN;1476000;3;living;;;;7x3x5;Reciclado;46.0;;;
2231;GRÖNLID;1756000;1;living;;;;5x3x2;Organico;21.0;;;
2232;LANDSKRONA;1596000;4;living;;;;5x7x5;Reciclado;38.0;;;
2233;KIVIK;5236000;1;living;;;;7x4x1;Reciclado;44.0;;;
2234;LYCKSELE;80000;2;living;;;;9x9x8;Plastico;39.0;;;
2235;STRANDMON;240000;2;living;;;;4x4x3;Reciclado;33.0;;;
2236;GRÖNLID;2872000;4;living;;;;2x9x2;Reciclado;28.0;;;
2237;SÖDERHAMN;1316000;5;living;;;;9x1x8;Plastico;33.0;;;
2238;ASKEBY;796000;5;living;;;;4x10x2;Plastico;27.0;;;
2239;BRÅTHULT;940800;1;living;;;;6x6x8;Plastico;3.0;;;
2240;NORSBORG;3664000;1;living;;;;7x2x5;Madera;36.0;;;
2241;VIMLE;2088000;5;living;;;;6x5x8;Organico;50.0;;;
2242;NORSBORG;1616000;3;living;;;;7x3x9;Organico;17.0;;;
2243;NYHAMN;1176000;4;living;;;;4x4x2;Reciclado;3.0;;;
2244;SANDBACKEN;1472800;1;living;;;;6x5x7;Madera;21.0;;;
2245;NORSBORG;304000;2;living;;;;10x2x2;Reciclado;29.0;;;
2246;EKTORP;1876000;5;living;;;;2x1x3;Plastico;22.0;;;
2247;BOSNÄS;76000;4;living;;;;1x8x2;Organico;48.0;;;
2248;LANDSKRONA;3036000;5;living;;;;6x4x10;Plastico;50.0;;;
2249;VIMLE;3044000;1;living;;;;5x1x8;Madera;14.0;;;
2250;GRÖNLID;1436000;2;living;;;;2x1x3;Madera;47.0;;;
2251;SÖDERHAMN;939200;2;living;;;;4x10x5;Reciclado;10.0;;;
2252;FYRESDAL;439200;3;living;;;;3x6x2;Madera;7.0;;;
2253;NORSBORG;1328000;4;living;;;;10x2x9;Reciclado;19.0;;;
2254;EKTORP;316000;5;living;;;;8x8x9;Plastico;29.0;;;
2255;GAMLEHULT;260000;4;living;;;;2x7x4;Organico;43.0;;;
2256;SÖDERHAMN;1592000;1;living;;;;8x7x2;Organico;50.0;;;
2257;SÖDERHAMN;3076000;3;living;;;;4x3x5;Organico;35.0;;;
2258;LANDSKRONA;1996000;2;living;;;;6x5x8;Organico;31.0;;;
2259;FLOTTEBO;1788800;4;living;;;;6x4x4;Organico;47.0;;;
2260;SÖDERHAMN;21600;5;living;;;;8x2x6;Reciclado;48.0;;;
2261;FÄRLÖV;2076000;3;living;;;;10x3x6;Madera;6.0;;;
2262;HOLMSUND;2396000;2;living;;;;2x8x7;Reciclado;3.0;;;
2263;HEMNES;1196000;3;living;;;;8x2x5;Reciclado;20.0;;;
2264;GAMLARP;1916000;2;living;;;;2x7x9;Organico;49.0;;;
2265;GRÄLVIKEN;1596000;3;living;;;;7x6x2;Organico;14.0;;;
2266;KIVIK;1756000;2;living;;;;5x4x2;Reciclado;49.0;;;
2267;KIVIK;4116000;2;living;;;;9x7x1;Plastico;15.0;;;
2268;GRÖNLID;4792000;3;living;;;;2x9x3;Organico;10.0;;;
2269;GRÖNLID;1116000;4;living;;;;4x9x4;Reciclado;48.0;;;
2270;LANDSKRONA;2796000;3;living;;;;5x8x5;Madera;3.0;;;
2271;KLIPPAN;1036000;1;living;;;;8x5x1;Reciclado;43.0;;;
2272;EKTORP;316000;2;living;;;;10x4x1;Madera;41.0;;;
2273;VALLENTUNA;928000;2;living;;;;10x4x1;Organico;10.0;;;
2274;GRÖNLID;3636000;4;living;;;;7x8x3;Madera;33.0;;;
2275;SÖDERHAMN;596000;5;living;;;;5x2x6;Plastico;49.0;;;
2276;VIMLE;2828000;2;living;;;;8x2x8;Organico;16.0;;;
2277;VIMLE;4424000;2;living;;;;3x3x4;Organico;12.0;;;
2278;GRÖNLID;2552000;2;living;;;;2x9x8;Plastico;22.0;;;
2279;STOCKSUND;276000;1;living;;;;2x3x3;Reciclado;43.0;;;
2280;DELAKTIG;2620000;4;living;;;;3x9x3;Reciclado;13.0;;;
2281;GRÖNLID;596000;4;living;;;;7x7x7;Reciclado;7.0;;;
2282;STOCKHOLM;5344000;2;living;;;;9x4x10;Organico;2.0;;;
2283;GRÖNLID;5260000;4;living;;;;6x8x7;Madera;32.0;;;
2284;VIMLE;4824000;3;living;;;;9x2x2;Plastico;50.0;;;
2285;KLIPPAN;236000;3;living;;;;8x9x10;Reciclado;17.0;;;
2286;EKTORP;140000;2;living;;;;10x6x3;Madera;25.0;;;
2287;BRÅTHULT;1592800;1;living;;;;1x5x10;Reciclado;40.0;;;
2288;FÄRLÖV;1468800;3;living;;;;10x5x1;Organico;19.0;;;
2289;KIVIK;6636000;5;living;;;;6x3x7;Organico;5.0;;;
2290;LANDSKRONA;3436000;2;living;;;;3x3x9;Organico;23.0;;;
2291;VIMLE;1596000;1;living;;;;3x8x9;Madera;6.0;;;
2292;VALLENTUNA;32000;2;living;;;;9x7x10;Madera;28.0;;;
2293;MARKERAD;873600;1;living;;;;7x7x4;Madera;40.0;;;
2294;KIVIK;2596000;5;living;;;;3x5x8;Reciclado;25.0;;;
2295;HAVSTEN;1620000;5;living;;;;5x1x6;Organico;50.0;;;
2296;POÄNG;137600;3;living;;;;8x4x7;Plastico;26.0;;;
2297;KUNGSHAMN;48000;2;living;;;;9x8x7;Organico;41.0;;;
2298;STOCKHOLM 2017;4348800;5;living;;;;1x2x5;Organico;36.0;;;
2299;KUNGSHAMN;72000;5;living;;;;1x4x10;Madera;46.0;;;
2300;NORSBORG;5424000;1;living;;;;9x7x8;Plastico;8.0;;;
2301;SANDARED;276000;1;living;;;;5x7x2;Plastico;12.0;;;
2302;DELAKTIG;160000;5;living;;;;8x5x4;Organico;37.0;;;
2303;EKOLSUND;200000;4;living;;;;6x4x8;Madera;22.0;;;
2304;VIMLE;2708000;2;living;;;;1x8x1;Reciclado;12.0;;;
2305;VALLENTUNA;1558400;4;living;;;;7x3x6;Plastico;43.0;;;
2306;HEMNES;1196000;1;living;;;;5x3x9;Organico;21.0;;;
2307;FLOTTEBO;1276800;4;living;;;;7x8x7;Madera;16.0;;;
2308;SÖDERHAMN;356000;5;living;;;;3x3x2;Plastico;20.0;;;
2309;DELAKTIG;60000;5;living;;;;6x6x7;Plastico;15.0;;;
2310;DELAKTIG;100000;2;living;;;;6x3x8;Organico;19.0;;;
2311;SÖDERHAMN;1896000;2;living;;;;5x6x8;Madera;47.0;;;
2312;HOLMSUND;1836000;2;living;;;;5x9x6;Plastico;11.0;;;
2313;KUNGSHAMN;468000;5;living;;;;9x9x3;Plastico;18.0;;;
2314;SÖDERHAMN;140000;3;living;;;;10x4x2;Reciclado;15.0;;;
2315;NORSBORG;64000;5;living;;;;6x4x10;Madera;45.0;;;
2316;STOCKSUND;80000;1;living;;;;4x10x6;Plastico;29.0;;;
2317;GRÖNLID;48000;1;living;;;;7x2x2;Reciclado;17.0;;;
2318;POÄNG;56000;2;living;;;;8x1x7;Reciclado;48.0;;;
2319;LIDHULT;4672000;3;living;;;;2x8x2;Reciclado;42.0;;;
2320;SÖDERHAMN;2220000;1;living;;;;10x6x9;Organico;13.0;;;
2321;KUNGSHAMN;36000;5;living;;;;8x2x3;Reciclado;6.0;;;
2322;VALLENTUNA;80000;3;living;;;;3x5x5;Madera;50.0;;;
2323;VALLENTUNA;48000;5;living;;;;1x10x10;Organico;9.0;;;
2324;TULLSTA;116000;3;living;;;;2x5x7;Madera;5.0;;;
2325;VALLENTUNA;3116800;4;living;;;;9x3x10;Organico;43.0;;;
2326;GRÖNLID;3348000;1;living;;;;2x7x7;Madera;42.0;;;
2327;VATTVIKEN;796000;2;living;;;;2x1x5;Plastico;33.0;;;
2328;LANDSKRONA;4876000;4;living;;;;8x7x1;Madera;11.0;;;
2329;NYHAMN;276000;2;living;;;;2x10x5;Madera;44.0;;;
2330;DELAKTIG;80000;1;living;;;;2x4x6;Plastico;50.0;;;
2331;EKTORP;100000;2;living;;;;10x1x4;Organico;3.0;;;
2332;VALLENTUNA;83200;5;living;;;;5x6x1;Madera;30.0;;;
2333;LANDSKRONA;2396000;3;living;;;;8x6x2;Organico;23.0;;;
2334;NYHAMN;1156000;5;living;;;;5x4x4;Plastico;10.0;;;
2335;NORSBORG;3376000;1;living;;;;5x8x2;Organico;21.0;;;
2336;NYHAMN;140000;2;living;;;;8x4x3;Madera;35.0;;;
2337;VALLENTUNA;544000;1;living;;;;3x2x8;Plastico;28.0;;;
2338;DIHULT;210000;3;living;;;;4x4x4;Plastico;33.0;;;
2339;SANDARED;356000;4;living;;;;1x2x8;Madera;37.0;;;
2340;POÄNG;156000;2;living;;;;7x8x10;Madera;31.0;;;
2341;VALLENTUNA;2345600;5;living;;;;6x8x2;Reciclado;42.0;;;
2342;SÖDERHAMN;116000;5;living;;;;1x1x7;Organico;48.0;;;
2343;LANDSKRONA;80000;5;living;;;;5x6x3;Organico;25.0;;;
2344;LIDHULT;7668000;3;living;;;;1x1x7;Madera;34.0;;;
2345;LIDHULT;2316000;2;living;;;;9x4x4;Organico;29.0;;;
2346;KIVIK;200000;1;living;;;;5x4x9;Madera;8.0;;;
2347;KIVIK;636000;3;living;;;;3x6x6;Organico;48.0;;;
2348;VIMLE;2684000;3;living;;;;1x7x1;Plastico;25.0;;;
2349;VIMLE;3716000;5;living;;;;10x8x8;Plastico;38.0;;;
2350;NORSBORG;4400000;4;living;;;;1x1x3;Reciclado;11.0;;;
2351;EMTEN;31200;2;living;;;;10x7x7;Organico;24.0;;;
2352;NORSBORG;1344000;4;living;;;;7x1x6;Madera;22.0;;;
2353;EKTORP;556000;2;living;;;;9x8x8;Reciclado;36.0;;;
2354;GENEVAD;2157600;3;living;;;;4x10x9;Madera;12.0;;;
2355;VIMLE;164000;2;living;;;;3x2x3;Organico;36.0;;;
2356;KIVIK;3716000;2;living;;;;7x2x1;Madera;39.0;;;
2357;EKTORP;516000;3;living;;;;4x4x4;Plastico;2.0;;;
2358;KIVIK;4756000;3;living;;;;5x10x6;Reciclado;19.0;;;
2359;DELAKTIG;2060000;5;living;;;;10x4x1;Madera;20.0;;;
2360;NORSBORG;112000;2;living;;;;3x3x3;Plastico;18.0;;;
2361;VIMLE;100000;3;living;;;;8x1x1;Plastico;15.0;;;
2362;GRÖNLID;76000;4;living;;;;7x1x2;Plastico;28.0;;;
2363;LIDHULT;80000;1;living;;;;5x10x7;Organico;20.0;;;
2364;LIDHULT;2156000;4;living;;;;2x10x5;Organico;24.0;;;
2365;FÄRLÖV;476800;2;living;;;;2x1x10;Reciclado;20.0;;;
2366;VALLENTUNA;512000;1;living;;;;10x10x10;Reciclado;30.0;;;
2367;LYCKSELE LÖVÅS;996000;4;living;;;;6x9x8;Plastico;26.0;;;
2368;NORSBORG;224000;5;living;;;;3x6x6;Plastico;42.0;;;
2369;VALLENTUNA;128000;2;living;;;;3x2x7;Reciclado;8.0;;;
2370;SÖDERHAMN;300000;4;living;;;;4x4x3;Organico;13.0;;;
2371;VIMLE;2132000;4;living;;;;4x10x8;Madera;25.0;;;
2372;GRÖNLID;160000;3;living;;;;3x8x5;Madera;31.0;;;
2373;EKTORP;80000;5;living;;;;4x3x6;Plastico;17.0;;;
2374;DELAKTIG;3120000;4;living;;;;3x2x10;Organico;42.0;;;
2375;GRÖNLID;6088000;4;living;;;;4x4x8;Plastico;14.0;;;
2376;LIDHULT;3756000;5;living;;;;6x6x1;Reciclado;36.0;;;
2377;KIVIK;3040000;2;living;;;;2x6x2;Plastico;22.0;;;
2378;LIDHULT;560000;4;living;;;;2x1x6;Reciclado;19.0;;;
2379;FÄRLÖV;636000;3;living;;;;10x7x8;Madera;10.0;;;
2380;LYCKSELE;280000;2;living;;;;8x10x9;Plastico;35.0;;;
2381;POÄNG;196000;4;living;;;;2x4x2;Organico;19.0;;;
2382;VALLENTUNA;1174400;2;living;;;;3x7x8;Reciclado;48.0;;;
2383;BRÅTHULT;200000;2;living;;;;9x4x5;Plastico;29.0;;;
2384;GRÖNLID;4032000;1;living;;;;10x3x10;Madera;36.0;;;
2385;KIVIK;5516000;3;living;;;;10x5x7;Madera;4.0;;;
2386;LANDSKRONA;4796000;4;living;;;;7x4x2;Reciclado;24.0;;;
2387;VIMLE;6716000;4;living;;;;9x4x9;Plastico;47.0;;;
2388;BRIMNES;876000;1;living;;;;4x10x1;Plastico;39.0;;;
2389;VALLENTUNA;92800;5;living;;;;6x6x7;Plastico;40.0;;;
2390;VALLENTUNA;240000;4;living;;;;5x6x7;Madera;44.0;;;
2391;DELAKTIG;2160000;4;living;;;;2x1x1;Madera;13.0;;;
2392;VIMLE;3844000;2;living;;;;5x2x10;Plastico;5.0;;;
2393;SÖDERHAMN;360000;1;living;;;;2x9x1;Organico;38.0;;;
2394;SÖDERHAMN;200000;3;living;;;;8x2x7;Organico;17.0;;;
2395;GRÖNLID;116000;1;living;;;;10x5x10;Organico;5.0;;;
2396;GRÖNLID;136000;3;living;;;;7x2x3;Plastico;31.0;;;
2397;LIDHULT;6228000;4;living;;;;2x9x7;Reciclado;18.0;;;
2398;GRÖNLID;2876000;1;living;;;;4x5x9;Plastico;20.0;;;
2399;NYHAMN;956000;4;living;;;;4x10x3;Reciclado;48.0;;;
2400;GRÖNLID;3512000;3;living;;;;5x3x1;Organico;34.0;;;
2401;DELAKTIG;180000;3;living;;;;8x10x3;Reciclado;36.0;;;
2402;POÄNG;220000;4;living;;;;4x3x7;Organico;5.0;;;
2403;KUNGSHAMN;240000;1;living;;;;6x5x10;Reciclado;35.0;;;
2404;VALLENTUNA;256000;4;living;;;;8x1x7;Plastico;34.0;;;
2405;KOARP;224000;3;living;;;;3x5x10;Reciclado;24.0;;;
2406;GRÖNLID;680000;3;living;;;;5x5x5;Reciclado;10.0;;;
2407;NORSBORG;816000;3;living;;;;9x2x3;Madera;1.0;;;
2408;GRÖNLID;160000;1;living;;;;4x5x10;Madera;27.0;;;
2409;VALLENTUNA;3683200;4;living;;;;6x1x2;Reciclado;2.0;;;
2410;LIDHULT;396000;2;living;;;;5x1x9;Plastico;32.0;;;
2411;GRÖNLID;3892000;3;living;;;;5x10x7;Plastico;26.0;;;
2412;NOCKEBY;516000;5;living;;;;3x7x5;Madera;15.0;;;
2413;DELAKTIG;220000;2;living;;;;2x2x3;Plastico;41.0;;;
2414;VALLENTUNA;6390400;2;living;;;;9x3x10;Plastico;40.0;;;
2415;DELAKTIG;60000;4;living;;;;5x9x7;Reciclado;47.0;;;
2416;KIVIK;316000;5;living;;;;8x6x6;Organico;14.0;;;
2417;LIDHULT;196000;4;living;;;;8x7x10;Plastico;31.0;;;
2418;HAVSTEN;1736000;5;living;;;;3x4x8;Organico;4.0;;;
2419;NYHAMN;480000;3;living;;;;5x1x9;Plastico;38.0;;;
2420;VIMLE;120000;3;living;;;;5x6x10;Organico;23.0;;;
2421;VALLENTUNA;176000;1;living;;;;8x7x9;Reciclado;47.0;;;
2422;FLOTTEBO;1340800;3;living;;;;8x3x5;Reciclado;4.0;;;
2423;POÄNG;628000;1;living;;;;1x8x7;Reciclado;28.0;;;
2424;GRÖNLID;396000;1;living;;;;7x9x2;Madera;37.0;;;
2425;LIDHULT;5152000;2;living;;;;3x1x4;Madera;46.0;;;
2426;NORSBORG;256000;2;living;;;;10x7x3;Madera;11.0;;;
2427;VIMLE;560000;1;living;;;;4x3x3;Reciclado;40.0;;;
2428;STOCKSUND;240000;2;living;;;;8x7x1;Organico;34.0;;;
2429;LIDHULT;1596000;4;living;;;;8x8x4;Reciclado;44.0;;;
2430;VIMLE;396000;2;living;;;;9x2x9;Plastico;9.0;;;
2431;DELAKTIG;1880000;3;living;;;;5x7x6;Organico;39.0;;;
2432;VIMLE;6212000;1;living;;;;3x10x1;Madera;45.0;;;
2433;VALLENTUNA;3292800;1;living;;;;4x7x4;Madera;44.0;;;
2434;VALLENTUNA;1840000;1;living;;;;1x4x1;Madera;1.0;;;
2435;VALLENTUNA;2710400;2;living;;;;1x7x2;Plastico;28.0;;;
2436;VIMLE;3444000;5;living;;;;8x9x1;Organico;43.0;;;
2437;VALLENTUNA;4240000;4;living;;;;9x9x4;Plastico;16.0;;;
2438;NORSBORG;1024000;1;living;;;;5x6x1;Organico;37.0;;;
2439;VIMLE;1032000;1;living;;;;1x3x1;Madera;4.0;;;
2440;FÄRLÖV;444800;4;living;;;;2x3x6;Reciclado;23.0;;;
2441;SANDBACKEN;264000;3;living;;;;8x6x7;Reciclado;40.0;;;
2442;VIMLE;1268000;4;living;;;;2x2x7;Plastico;34.0;;;
2443;DELAKTIG;2480000;4;living;;;;1x9x5;Madera;3.0;;;
2444;LANDSKRONA;4396000;5;living;;;;4x4x4;Madera;47.0;;;
